8.414158843498026341e-01,4.483852498025778788e-01,7.212193228999824735e-01,1.669921751135944321e-01,1.315694267667222306e-01,5.967121792529900270e-01,1.004429520127757547e-01,1.342625750738988266e-01,7.563519855045264251e-02,8.396623480701461695e-01,4.270662974163952352e-02,4.582957987960503132e-01,2.887446083322198209e-02,3.562076683429937773e-02,5.794605408881565722e-01,5.998371504554174116e-01,9.074571708964483951e-01,5.107410821898690223e-01,8.524578995665732517e-02,7.383351767349035644e-01,3.698735217143948040e-01,6.293059129880429481e-02,9.434884193093573401e-01,8.336690922069012188e-01,1.165764238516424633e-01,5.570026077981973245e-01,1.351261717710482424e-01,2.514548182212831273e-01,1.168698799239827890e-01,5.070036900542450597e-01,2.078721509082289698e-01,8.405021614770508132e-01,1.578486553793260194e-01,8.111532879479244063e-01,4.332941279278756941e-02,3.656063861895973988e-01,7.377352848106807359e-01,2.846415830315331963e-01,7.942686071162827766e-01,2.969489001631658853e-01,1.540198053097643349e-01,1.432058820597134075e-01,9.019943242560083396e-01,7.948434429611606067e-01,4.228489375166873954e-01,7.830657462054135820e-02,9.231741371992082668e-01,6.718614166829363077e-01,3.416476065587782385e-01,7.958813423045284496e-01,8.824465218166759328e-01,3.996030823558643919e-01,1.526331627632788734e-01,3.941642986232406498e-01,6.904696841810052943e-01,6.795251119281278118e-01,1.558878373330567779e-01,1.501989218917335611e-01,9.850897261124547111e-02,9.163502400202084841e-01,6.947060377621075977e-01,8.311141692881700571e-01,2.609616100167927444e-01,9.213289423846253712e-01,9.621976699076549844e-01,1.555202277665979071e-01,5.679151290294925936e-01,8.135044726526076131e-01,1.806678808365209665e-01,4.626307485714603596e-01,6.334418627658907619e-01,3.313289613713242820e-01,1.124648559970196082e-01,4.093366091241967819e-01,2.290429742846249450e-01,9.315066694308404838e-02,4.309210455689072017e-01,9.405881649570934089e-01,2.122002465464405407e-01,2.548625914900994882e-01,5.697646080021850912e-01,6.029575681944425725e-01,2.206167197001409619e-01,4.768322713607566765e-01,9.620599946576683381e-01,1.747886188370258997e-01,7.899527941837722889e-01,6.873455721163622689e-01,9.322401124577615050e-01,2.318377659573674920e-01,2.550505386850545619e-01,8.113047988988153492e-01,7.906381697395892250e-02,6.266817095172493302e-01,9.469842387820917029e-01,3.464268006172936953e-01,6.026556283552433335e-01,6.285756228230314768e-01,7.926789841889079202e-01,7.248692537812024828e-01
6.218646179781845973e-01,4.827664910672886389e-01,6.765157138963862060e-02,7.612334925030526112e-01,2.821592529096680346e-01,1.244374317001391006e-01,8.066273002847748064e-01,7.938402785337295153e-02,7.143591579175423423e-01,7.102049368736019774e-01,7.639750061562252670e-01,8.802975638831134209e-01,9.925190598710414980e-01,6.582200451661864848e-01,9.620614452065769928e-01,6.202136996773622846e-01,7.337553825468027258e-01,9.682501520846409360e-01,2.552161342601215743e-01,9.842020200539460806e-01,4.050792216203989993e-01,8.703807173432378530e-01,5.334079663805580962e-01,7.106680798740494520e-02,1.599525090808943117e-01,4.060766156171258245e-01,9.022452991702361036e-01,8.004625698103784437e-02,4.709305979448040747e-01,8.174693426700241350e-02,8.454814776299260926e-01,3.523662867678285515e-01,4.225779677920457056e-01,4.662339698518098707e-01,8.998464431694294108e-01,5.009899862265185799e-01,9.871891619401969020e-01,5.824102563997889392e-01,6.501522369437606752e-01,4.587012887601168432e-01,7.583813742333264107e-01,8.178524624825256328e-01,3.198708256367825964e-01,4.027595306042985879e-02,9.785546039914803096e-01,8.235031892828470479e-02,6.033425914169447957e-01,8.092570526409257337e-01,5.161494147698530988e-02,2.380979903700081168e-01,7.710377497509401934e-02,3.883444047928996667e-02,9.566625325402328128e-01,2.286300779381356119e-02,4.096305787017805455e-01,6.508811130445562032e-01,9.946739001588412732e-01,6.919787522492111265e-01,2.152889973421356906e-01,6.287424903796674514e-01,4.756424176770294165e-01,1.355240945155796739e-01,4.727806999972301583e-01,3.945866334692791355e-01,8.146043563366727192e-01,6.055108386067504789e-01,9.089631642607594042e-01,5.159907031369966868e-01,4.374316613152828825e-01,7.566636309753578260e-01,3.729048123693408101e-01,7.691570750775087451e-01,4.597952390213888574e-02,6.549890470005923504e-01,1.290876500486017875e-01,2.977113538083676625e-01,1.364252286817247972e-01,2.049418177369959349e-01,7.439040962951326552e-01,7.592537348604520009e-01,1.557804944512634071e-01,8.221380952689379962e-01,7.713633279534286569e-01,6.757424271371715863e-01,2.722331066980824277e-01,2.120555670517438873e-01,5.848804018031472651e-02,5.978246468272723213e-01,4.484537305332692014e-01,5.576937544911626521e-01,2.876104582367474682e-01,6.123990365442710804e-01,9.555615885266669496e-01,1.287351780126936296e-01,5.581941039683571137e-01,7.343656105481148888e-01,7.278663293895972775e-01,3.367477514986794151e-01,7.184344077466967571e-01,5.061962323591854274e-01
7.725464207937472461e-01,1.038301986765929330e-01,8.645675849713616579e-01,6.681660565785795258e-01,3.544921384766958061e-01,5.926804386281113723e-01,4.694744409808168095e-01,8.538273584438084152e-01,1.467574771158290936e-01,5.554259108421056856e-01,7.894415859914823974e-01,3.522544561830170951e-01,4.878592201064959610e-01,6.588261300074484961e-01,7.143604553657002532e-01,7.801910865547638796e-01,9.182992957146306479e-01,7.421460777852283419e-01,5.243048265664073115e-01,3.476465049553936204e-01,3.044465514128132932e-01,1.757000395552952288e-01,1.434365056002179228e-01,4.624881765709514259e-01,9.103431530324513909e-01,4.324293240437826480e-02,8.042803327852643402e-02,3.806960498052749386e-01,2.977062202439071381e-01,9.205062810303481502e-01,7.471664235547292865e-02,2.283588452435239002e-01,9.145877061231633132e-01,7.956982859682897313e-01,3.261968679966026352e-01,1.018671389122473014e-01,5.625153411012826510e-01,3.795360863838279641e-01,2.676819603562682337e-01,9.704065287396250739e-01,6.418176948529056292e-01,9.541090333285252578e-01,9.856319802726122292e-01,8.906188018177845223e-01,9.342908282166410006e-01,7.863091951960021753e-01,8.681530759743791847e-01,3.721724873614280504e-01,3.996801847607958091e-01,4.234105692940561827e-01,6.501055832307978122e-02,4.664545296032505117e-01,5.456132537404535521e-01,7.010968530856970249e-01,8.788433770725823102e-02,7.797794079958703106e-01,4.211823385774479123e-01,3.590450727896908889e-01,8.012688967145157326e-01,6.006839137638517734e-01,6.380436544689589429e-01,8.386792332604404709e-01,8.541353222919998434e-01,5.312904366528449218e-01,6.605003167793710439e-02,4.032015741411095755e-01,7.814417680176889425e-01,4.715523266709090722e-01,3.038793849794672042e-01,6.996888503344814714e-01,8.519551561480407376e-01,6.860041400434409020e-01,3.827279357793120784e-01,4.214632255105319469e-01,1.224120089502133135e-01,5.574077103830537006e-01,7.494362984636261382e-01,1.208098507438735147e-01,4.784533309049876504e-02,7.760225003959035917e-01,6.705580385708864721e-02,8.659106876605660030e-02,4.782456498903958630e-01,5.140664003700543550e-01,5.789296654327152902e-01,7.697369810014977887e-01,9.915508763107938606e-02,9.497922055979656220e-01,3.919971155910806360e-01,5.308713925910791831e-01,6.498995396370721433e-01,5.394324529233296417e-02,9.497278525651510206e-01,8.558116870560952272e-01,5.737463884183527929e-01,1.048672288758586424e-01,7.357405993745230743e-01,8.868209227347740864e-01,1.228765090400406601e-01,9.089209067646495388e-01
6.910809980021130894e-01,4.510268683368228171e-01,1.110244830619478984e-01,2.192140797525947704e-01,6.313224605484730745e-01,1.673389944346248548e-01,3.282915951287528333e-01,7.416685331668370074e-01,1.053552200551519658e-01,5.221173239824916656e-01,6.045772108815758994e-01,8.616613151525899239e-01,5.690280787458397160e-01,2.242497538227921083e-01,9.531923217468651899e-02,1.228143409914660422e-01,1.397961755788703631e-01,7.219738398131310131e-01,8.154559060022428252e-01,3.808601672725285825e-01,5.719100904890284109e-02,5.356486348879894166e-01,7.335285910321746039e-01,9.901113198879759603e-01,8.255301814853985842e-01,7.116315132185747627e-01,7.266859742602563843e-01,3.105987089073589669e-01,7.833922678439494414e-01,6.343274597624903866e-01,8.505172400533389521e-01,6.670613929940402143e-01,2.795178415655839022e-01,6.279722000687928407e-01,3.176860337488659480e-01,9.449818912784765379e-01,1.224293254123696162e-01,3.052189219725868208e-01,2.176373606160016960e-01,1.864053919897044054e-01,3.988443083411559176e-01,6.820844894031110606e-01,6.430390089901134587e-01,7.683717562114470434e-01,8.077913122713802352e-01,7.429746231138883994e-01,8.858626914130961483e-01,3.323435729598962496e-01,4.272821055754982833e-02,6.898735145927316070e-01,7.945741504655438048e-01,7.860925208529879749e-01,4.129192176602266562e-01,9.602664861721151857e-01,4.626073091618398969e-01,2.912558754761263025e-03,5.423084953301925415e-01,5.421966792458688955e-01,5.534142096659223631e-01,8.514166631166154575e-01,9.932298002462855990e-01,1.449751258198548332e-01,6.648240593623018224e-01,1.741663788572073157e-01,6.949126245470635954e-01,4.822666061072959920e-01,4.225976246932880986e-01,3.991864976075601978e-01,1.639752641982314962e-01,3.420487923861741386e-01,9.877338274198106394e-01,2.858370522126952862e-01,5.786859592893430770e-01,2.884874079560001414e-01,7.341714130484991996e-01,3.432038131362226130e-01,9.125674047858022275e-01,1.571009285424026514e-01,3.193389162322372021e-01,7.337054690538249435e-01,3.819389173801323034e-01,9.981489819723116108e-01,7.306051720261205196e-01,9.265780066675133320e-01,1.715554021162413179e-01,9.314927644633811399e-01,9.555086633668861129e-01,6.756560507322908471e-01,1.275156917518314170e-01,7.134982047547744344e-01,6.662686424865684742e-01,4.943164655088411186e-01,9.518361114516318278e-01,2.531675212246157214e-01,8.123573917304253156e-01,5.239848450010881065e-01,7.495734197811787514e-02,3.058025842588514287e-01,8.253228035146775721e-01,3.166725276022119839e-02
4.641285475682204176e-01,5.909784958539886501e-01,3.394529772929135714e-01,9.827002130777759970e-01,8.282566981202807987e-01,7.849757436706690239e-01,8.056955414334310284e-02,4.553392844475412371e-02,1.354715200900948879e-01,9.117839782766362644e-01,6.205752713944124865e-01,3.758693189049143735e-01,8.456430248939832417e-01,5.678086856981686692e-01,6.374754792079401211e-01,1.310577231777277918e-01,5.018848060029613700e-01,6.525175043886684012e-01,1.500130161563750786e-01,7.096106125942720499e-01,4.701030420244481922e-01,6.746350020435971651e-01,1.677811230144893306e-01,9.266714155507933537e-01,2.706785072290094352e-01,2.723678022656992326e-01,4.900754294039113557e-01,4.539613502596938632e-01,3.686468766257888774e-03,1.171868186520976796e-01,1.133889727883147236e-01,2.629004997531656507e-01,8.202263368158932977e-01,9.571983184365197017e-01,4.094014156027581119e-01,9.861340015468563758e-01,3.084750309802345436e-01,5.902964618822670317e-02,9.608621224297797525e-01,2.056272154501932459e-01,7.409828407257746941e-01,9.060309680915717978e-01,1.921326221756473052e-01,9.564019481728889271e-01,4.505642708781567585e-01,1.369327104723685462e-01,8.721814193644134017e-01,2.359410908306889265e-01,3.987878180619766066e-01,2.995125849617814584e-01,3.185265508992561889e-01,2.816479343614155528e-01,4.847072349641166067e-01,1.698203976062887532e-01,1.962882945053556760e-02,9.428364820044017325e-01,1.012521583429203398e-01,7.757189470678284016e-01,3.008382654012823343e-01,2.879752188518172051e-01,8.010113745551297182e-01,8.058916587220080752e-01,8.337083707748975669e-01,6.652952255471060727e-01,4.490598602179297627e-01,5.496990691535879048e-01,4.062549867214727550e-01,6.376107337739089775e-01,2.085490394449646123e-01,3.450158658742404905e-01,8.199703228243373498e-01,4.331710995624080685e-01,1.384187616559811040e-01,3.674004209879931926e-01,8.123604389517211644e-01,7.575500380801775124e-01,4.712524460052930353e-01,4.649288994044782353e-01,2.337878225153944278e-01,6.544625619680399797e-01,3.701295559600253915e-01,1.100500607809418163e-03,8.256607007988867597e-01,4.304404115487575622e-01,1.899298051338698112e-01,1.929941205929208703e-02,1.520692679367452449e-02,6.534245551293137444e-01,1.159258473531468159e-01,8.871282577645385192e-01,9.496110691150305705e-03,7.450985311163877967e-01,2.233168117953452381e-01,9.115893100514040892e-01,9.575804481870152651e-01,5.280818047155100281e-02,3.500614502245069648e-01,2.201647759260338955e-01,2.505020053409479086e-01,5.614506473789792063e-01
1.408121313370478411e-01,2.883013525616433537e-01,5.855449954002990287e-01,7.196338859127483500e-01,1.484747143614111309e-01,7.511326451800336423e-01,8.520553766518432770e-01,1.286151646133681936e-01,4.031137237950892516e-01,1.001642187294782271e-02,4.931708090485439344e-01,6.736902223431022740e-01,7.299996476543240131e-01,5.462464644492651678e-01,7.860511747953943251e-01,2.056043161047795831e-01,4.482581174806923308e-01,4.408756049825590662e-01,2.132507256129801965e-01,4.603141661330903966e-01,2.268213510265548738e-01,5.653946070774773514e-02,2.986630003681165491e-01,1.015136290551499343e-03,5.058384527952031195e-01,2.253469857639536222e-01,9.758185244311258222e-01,7.235776206755203388e-01,7.467617316717972686e-01,4.505824725412233001e-01,1.296633844840263672e-01,1.290063768538496358e-02,9.903023398005272870e-01,5.746224487231057498e-01,3.177613688317724172e-01,5.032861150204834821e-01,1.581051467869037941e-01,5.355803520116969585e-01,1.015043034759571805e-01,2.437860364155215454e-01,9.794482098357173427e-01,5.889601482304758218e-01,1.313452011960829502e-01,5.468480922036832448e-01,3.256578383448066605e-01,8.563552592895470328e-01,6.610310650138446764e-01,4.542718994500407614e-01,8.261603485459768637e-01,7.910068119699434908e-01,3.965701600004334360e-02,4.490195935877110411e-01,8.391761219246588466e-01,1.528767306121320280e-01,6.663270754322139222e-01,5.401375806769936894e-02,2.847433453157174332e-01,5.953413583080677807e-01,4.037166355978981658e-01,6.753880980319990623e-01,9.011216956814221968e-01,6.992819432992566364e-01,5.852086408300152254e-01,1.145513538430731337e-03,2.813268656906252607e-01,8.335889336257510385e-01,1.758040519800152524e-02,7.627873579251200908e-01,5.293202877417548802e-01,1.983267201515903633e-02,3.890305776157253481e-01,4.051003098426452231e-01,2.854731791988037726e-01,1.109883833892582050e-01,9.795553330521410418e-01,1.327253416688086718e-01,6.792272036723107087e-01,6.040634657495856930e-01,4.844757532872875361e-01,6.748533244940115861e-01,9.521680557375973297e-01,1.424987277821138099e-01,1.661975358872384012e-01,6.242345290967515892e-01,8.791655069105982490e-01,6.768381524889475198e-01,8.589203647739818148e-02,3.601761020632895383e-01,1.389596307582254830e-01,8.195607081106307534e-01,3.510746402447650905e-01,7.669385246627548058e-01,6.525490196301406698e-01,7.138703960880513621e-01,5.900392521594267636e-01,9.464163762159658599e-01,6.621181406618447118e-01,3.983833629504172080e-01,9.668940860530235160e-01,4.985491377556420245e-01
7.295630036466317359e-01,7.078846868409105486e-02,4.088603555417539281e-01,7.320090097797860018e-01,8.479787217797399856e-01,6.802960847404235789e-01,7.629409237831221713e-01,9.732639764458540510e-01,7.301030616387864658e-01,8.556920114148452994e-01,1.046169117335873366e-01,3.914301837187291744e-01,8.552512715073656846e-01,1.322399496228412463e-01,3.695432379598315720e-01,8.164289241599302915e-01,9.503375669966509509e-01,5.084543335073917758e-01,4.107991110001625312e-01,2.492393194116870880e-02,2.870146953370256160e-02,5.547311223363671218e-02,2.669863638921218252e-01,6.740118639944959744e-01,4.014931440219767778e-01,8.991874800766862519e-01,4.590096393951714759e-02,3.424727138092652501e-01,9.906766022511592773e-02,8.843482773070800995e-01,9.327157893806753419e-01,3.661189265562084794e-01,6.795948630454037298e-01,8.227869060666583856e-01,6.209543455169658221e-01,4.754994698473872239e-01,5.145896863260807086e-01,4.911773617099227662e-01,7.833507373632123683e-01,9.873444110961179243e-01,5.490723689616894276e-02,5.755981253884121518e-01,9.687760673015928248e-01,8.972321413563915105e-01,2.025017140981111297e-02,6.203596757800352579e-01,9.658391772960450705e-02,1.378109448606789078e-01,1.239546537674408588e-01,8.569862922544039252e-01,2.967061494643867814e-01,2.702127915745567988e-01,3.039064931858956875e-01,3.725931363555518017e-01,8.653293123922390917e-01,2.167736824053745348e-02,9.329559326967906685e-01,2.876121085300578084e-01,9.027864988044864702e-03,4.184341275958225470e-01,8.887915111777766608e-02,1.197711007330631849e-01,9.493854177176344056e-01,8.697424786380804074e-01,8.633633495217845066e-01,2.948569375271432591e-01,4.541405593738996327e-01,1.381235106696081516e-01,8.462795039146514542e-01,5.232670042104270447e-02,6.761414917454074969e-01,7.137085367781161871e-01,5.844927620116203704e-01,2.590051038737983813e-02,5.400804195299979682e-03,5.945195979238291351e-01,4.310288375390534110e-01,1.283572947331388381e-01,5.573458155274417791e-01,9.234876900360419194e-01,6.981112481373731304e-01,6.184113977637872850e-02,5.265215014534524451e-01,1.480813791115578315e-01,7.834380658427760880e-01,6.486976998842640674e-01,4.657134601679855379e-01,3.216326961682047791e-02,9.807927038506730755e-01,1.774158646658074989e-02,9.735214180673855688e-01,3.278083981551526138e-01,1.738641426005090862e-01,5.075177120504815731e-01,6.685463382148953970e-01,9.424248408980000491e-01,5.769816002888193962e-01,9.687761395329123060e-01,4.151485516625456063e-01,9.346802056997294272e-01
5.516663270146140441e-01,8.007237090141439140e-02,3.139887218150205772e-01,3.914546132276746082e-01,1.490712684324072557e-01,5.042711012982938890e-01,6.013134140661759997e-01,5.148097588549377379e-01,9.397346864279398915e-02,2.203188560146792652e-01,4.713968412743302361e-01,9.769640806445812897e-01,8.895289119194349503e-03,4.644072135997159290e-01,4.086507224527931026e-01,8.403182202799078793e-01,2.226205824334049899e-01,3.555444620775947140e-01,2.817023237929835444e-01,9.273573964457052510e-01,1.709448078632098689e-01,7.299534142650578872e-01,3.281408988781098213e-01,3.733004827331153352e-01,6.911640821141380453e-01,3.079049225518980526e-01,5.094892265269322928e-01,4.105554891419737062e-01,2.033734839828938989e-01,3.327627186269651594e-01,6.305775078602542383e-01,4.992969889844200981e-02,9.467022622292186051e-01,5.154714330832359526e-01,4.632070234256623342e-01,1.407248439379016336e-01,8.955612690808643084e-01,8.503501903358068326e-02,2.038368058552397777e-03,4.676795595876503953e-02,6.593021819012271356e-01,6.368417038481732906e-01,4.141733544072229156e-01,6.493019334057421599e-01,4.593032447502503057e-01,2.171838783348175594e-01,7.077980907495752261e-01,8.444428468320360759e-01,4.171943264509815341e-01,5.291468363313635015e-01,1.472148923666634079e-01,2.563916327084093671e-01,3.268555325046994531e-01,4.583597085909790758e-01,9.988489616883263755e-01,7.835770456177428844e-01,8.493795013029574736e-01,2.052471926284343828e-01,5.449127356620492302e-01,2.623267310553070164e-01,7.198540710073807469e-01,7.612606104049528533e-01,6.571360192873886286e-01,8.195184749856601059e-01,9.065647412629387336e-01,4.620688808745354592e-01,5.871599049854802077e-01,6.862021037994101569e-01,5.035507070355249581e-01,2.387988343914876355e-01,8.913186519934630514e-01,8.780149013054905360e-03,7.770801324762932616e-03,2.569412475060275369e-01,9.536749169178162511e-01,7.081233634368997443e-01,7.790291834823372952e-01,5.005829081052248775e-02,8.536722052886025480e-03,6.110995485487966672e-01,9.093229431882750013e-01,2.345203256446961593e-01,1.779727476233045058e-01,4.034435299839344014e-01,9.213139449619907051e-01,1.309775231325680522e-01,8.952384351873424739e-01,9.052789453610562420e-01,4.128867589248724768e-01,2.347406235012639009e-01,5.492407461396804358e-01,5.584840876457037862e-01,8.232526728538424043e-01,2.739415951451741327e-01,6.422209152379656505e-01,5.835991576023817906e-01,9.110319778011914948e-01,6.082367876960892428e-02,2.068300739425912305e-01,2.585637372857403360e-01
7.725577499714686436e-01,6.087216166271189888e-01,8.053989943315853495e-02,6.264779117829932797e-02,9.708229635218142972e-01,9.697631088468970928e-01,1.185089372402551300e-01,8.606684072335382130e-01,8.446982648844968411e-01,2.068900660486334697e-01,8.226372831567705379e-01,9.222233576552941736e-01,5.282823747373969203e-01,7.055021635434733929e-01,8.577534651519541642e-01,3.630862914733653524e-01,5.667809306102636890e-01,3.575118956964892236e-01,3.646222962574299231e-01,3.506979293189093072e-01,1.812132616190986756e-02,9.431195258254813085e-01,2.888738366663434753e-02,9.948535187077479636e-01,6.942730753740840033e-01,5.409130909744487292e-01,3.026098726384317539e-01,4.082321152399456254e-01,3.163344010296093023e-01,5.516012068035619498e-01,8.362922153660474756e-01,8.940355275761837639e-01,4.455952399520479723e-01,3.121200165292633555e-01,2.123780887431064857e-01,4.556380840560448897e-01,8.109488283739917369e-01,5.609559143708422457e-01,7.907223014643616210e-01,2.344693960577052261e-01,9.533438671878949888e-01,8.525191304877757226e-01,9.591087558221111919e-01,8.946058092736408618e-02,7.060505586737405581e-01,2.008017341517827070e-01,2.477117855063245555e-01,1.432333286359555036e-01,7.135155898913582151e-01,8.043005394755439186e-01,5.964564578843916109e-01,8.681020410506127272e-01,8.238026879934980951e-01,3.112418558259166801e-02,6.607597302418192209e-01,4.786172480878497781e-01,8.937191963012617313e-01,3.905293834655760854e-01,8.233786135399212558e-01,2.210251113077593699e-01,2.761461040547403822e-01,6.269938206694100069e-01,9.854173080518014993e-01,4.634286280456489937e-01,7.133085612440941414e-01,3.971643479489701534e-01,6.509244504559953404e-01,2.011910305523032516e-01,4.666021958364164890e-01,6.613639500378472036e-01,7.175582801033302260e-01,9.011611842643788561e-01,6.452029941525810885e-01,4.731217271551692027e-01,3.798741491330704934e-01,9.562089833507189107e-01,2.013092677384809015e-02,2.323189803740930426e-01,5.914300952441602366e-01,7.439386789374561326e-01,7.907594390373769988e-01,2.606121753690983089e-01,3.671329734107464660e-01,9.441691134440614031e-01,3.284497041876194290e-01,7.938829524632519119e-01,6.135885255750287426e-01,1.111630457893152402e-01,5.162810525590458832e-01,8.574158338309029181e-01,6.630523993526415971e-01,2.645494711578584290e-01,7.839650046781998505e-02,5.167665608085082463e-01,4.178611893378636477e-01,1.944909398398879663e-01,8.815265136976730975e-01,6.687253693659868103e-01,7.360200218534319605e-01,8.183147780748987188e-01
3.041935726287705588e-01,2.952853756167511667e-01,5.457139719849459780e-01,2.263259902994566586e-01,6.335466612390565633e-01,9.453241161485137489e-02,5.475021648114394290e-01,2.916563048373439493e-01,5.389246546809439709e-01,5.516059292109501966e-01,7.551351366248448826e-02,8.715531912925605917e-01,9.907538724396725005e-01,6.801006389460162449e-02,9.154625469031474339e-02,8.973871167501014101e-01,5.200238213910771679e-01,1.359801532143004588e-01,3.271319026864472068e-02,8.326634517490473231e-01,6.227511791062102509e-01,2.123080190962992608e-01,8.982584915832531047e-01,6.342925701875580247e-01,4.267518797781563178e-01,3.476196845920198619e-02,7.687329068961146206e-01,6.134503474503526510e-01,5.093285066689030582e-01,9.300050273994802108e-01,8.738451942419798169e-01,2.885283804659911633e-01,5.444404242723835941e-01,3.256377603735760573e-03,2.220350234017312019e-01,3.133289485979073863e-01,9.649449135072617478e-01,9.259634541448544809e-01,1.762557819507847290e-01,7.641438205514199389e-01,4.622420826269362237e-01,7.178810697493941406e-01,5.756674623271329505e-02,4.275103030991356245e-02,8.147477072580899815e-01,7.704755746364145841e-01,1.779983249344311291e-01,2.004768781315094950e-01,4.636363712175985974e-01,4.171840382991013341e-01,8.514056222275245833e-01,2.620364972164448414e-01,5.451264872245810134e-01,7.129514581025552244e-01,7.000148714131373406e-01,1.357334701782442199e-02,1.308492115140639234e-01,1.629576751516093047e-03,6.490906024675919817e-01,2.247702503543490549e-01,6.083998096648434162e-01,6.082123359966326026e-01,8.511909397215818851e-01,3.861053732573155317e-01,3.630298876687347853e-01,6.942358366904087807e-01,6.901148567192690875e-01,4.436713819057536146e-01,8.530387429247018316e-01,5.641231136308738625e-01,2.394333638996193336e-01,1.433828713961600165e-01,5.694521282965171460e-01,9.441217931099776806e-02,7.858569715076335616e-01,5.899661951345669397e-02,8.170234859487205403e-01,6.448749933336351825e-01,6.648403368549267167e-01,6.265349811368414734e-01,3.096209454348120005e-01,9.153010451760590360e-01,6.859683489343082474e-01,2.703339260687708245e-01,2.430994166121691613e-03,4.455668578219843523e-01,4.026605324145166032e-01,9.132953056991688356e-02,4.782456604312090853e-03,8.909267025479108426e-01,9.633062634944884461e-01,5.964268422627699850e-01,7.346716652790724611e-01,8.674868027016354732e-01,4.175137136038604702e-01,5.802510780126254319e-01,3.033352975495211545e-01,9.136817799699133991e-01,8.609212983592227086e-01,3.374033355202997742e-01
